swissValorNumber,companyLongName,ISIN_BC,LEI,ESGClassification,ESGFactorAVG
463537,MercLan SICAV - Euro obligatiefonds,BE0142525329_3230,549300BMG7SZN9H44W38,Social and employee matters,0.26
463537,MercLan SICAV - Euro obligatiefonds,BE0142525329_3230,549300BMG7SZN9H44W38,Environmental,0.35
463537,MercLan SICAV - Euro obligatiefonds,BE0142525329_3230,549300BMG7SZN9H44W38,Social,6.96
647126,Belfius Equities SICAV - Global Health Care,BE0163901680_3231,549300RHUJF19VIN8D84,Main criterias used for a first screening of ESG related products,2.67
647126,Belfius Equities SICAV - Global Health Care,BE0163901680_3231,549300RHUJF19VIN8D84,Scoping according to SFDR annex template,0.31
647126,Belfius Equities SICAV - Global Health Care,BE0163901680_3231,549300RHUJF19VIN8D84,Social and employee matters,0.32
647126,Belfius Equities SICAV - Global Health Care,BE0163901680_3231,549300RHUJF19VIN8D84,AMF Doctrine,3.0
647127,Belfius Equities SICAV - Global Health Care,BE0163900674_2731,549300RHUJF19VIN8D84,Main criterias used for a first screening of ESG related products,2.67
647127,Belfius Equities SICAV - Global Health Care,BE0163900674_2731,549300RHUJF19VIN8D84,Scoping according to SFDR annex template,0.31
647127,Belfius Equities SICAV - Global Health Care,BE0163900674_2731,549300RHUJF19VIN8D84,Social and employee matters,0.32
647127,Belfius Equities SICAV - Global Health Care,BE0163900674_2731,549300RHUJF19VIN8D84,AMF Doctrine,3.0
1206358,Belfius Select Portfolio SICAV - World Bonds,BE0174873795_487,5493003XNMXHHT712V57,Main criterias used for a first screening of ESG related products,2.67
1206358,Belfius Select Portfolio SICAV - World Bonds,BE0174873795_487,5493003XNMXHHT712V57,Scoping according to SFDR annex template,0.2
1206358,Belfius Select Portfolio SICAV - World Bonds,BE0174873795_487,5493003XNMXHHT712V57,Greenhouse gas emissions,0.02
1206358,Belfius Select Portfolio SICAV - World Bonds,BE0174873795_487,5493003XNMXHHT712V57,Social and employee matters,0.2
1206358,Belfius Select Portfolio SICAV - World Bonds,BE0174873795_487,5493003XNMXHHT712V57,Social,0.08
1206358,Belfius Select Portfolio SICAV - World Bonds,BE0174873795_487,5493003XNMXHHT712V57,AMF Doctrine,3.0
1240907,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176734979_3231,549300LZSZDEGNVZ5B26,Main criterias used for a first screening of ESG related products,2.67
1240907,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176734979_3231,549300LZSZDEGNVZ5B26,Scoping according to SFDR annex template,0.19
1240907,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176734979_3231,549300LZSZDEGNVZ5B26,Greenhouse gas emissions,0.23
1240907,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176734979_3231,549300LZSZDEGNVZ5B26,Social and employee matters,0.31
1240907,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176734979_3231,549300LZSZDEGNVZ5B26,AMF Doctrine,3.0
1240909,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176735018_491,549300LZSZDEGNVZ5B26,Main criterias used for a first screening of ESG related products,2.67
1240909,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176735018_491,549300LZSZDEGNVZ5B26,Scoping according to SFDR annex template,0.19
1240909,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176735018_491,549300LZSZDEGNVZ5B26,Greenhouse gas emissions,0.23
1240909,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176735018_491,549300LZSZDEGNVZ5B26,Social and employee matters,0.31
1240909,Belfius Equities SICAV - Robotics & Innovative  Technology,BE0176735018_491,549300LZSZDEGNVZ5B26,AMF Doctrine,3.0
1539377,Belfius Portfolio FCP - Euro Short Term,BE0057843311_3313,549300TKJMXHWMJ6BN26,Main criterias used for a first screening of ESG related products,2.67
1539377,Belfius Portfolio FCP - Euro Short Term,BE0057843311_3313,549300TKJMXHWMJ6BN26,Scoping according to SFDR annex template,0.19
1539377,Belfius Portfolio FCP - Euro Short Term,BE0057843311_3313,549300TKJMXHWMJ6BN26,Greenhouse gas emissions,0.04
1539377,Belfius Portfolio FCP - Euro Short Term,BE0057843311_3313,549300TKJMXHWMJ6BN26,Social and employee matters,0.3
1539377,Belfius Portfolio FCP - Euro Short Term,BE0057843311_3313,549300TKJMXHWMJ6BN26,AMF Doctrine,3.0
1574744,Belfius Equities SICAV - Immo,BE0940607956_487,54930085WQ8X8JREEL94,Main criterias used for a first screening of ESG related products,2.0
1574744,Belfius Equities SICAV - Immo,BE0940607956_487,54930085WQ8X8JREEL94,AMF Doctrine,3.0
1574746,Belfius Equities SICAV - Immo,BE0940608962_3230,54930085WQ8X8JREEL94,Main criterias used for a first screening of ESG related products,2.0
1574746,Belfius Equities SICAV - Immo,BE0940608962_3230,54930085WQ8X8JREEL94,AMF Doctrine,3.0
2326813,Belfius Equities SICAV - China,BE0945530716_2732,549300BXJPHK5TUR0I29,Main criterias used for a first screening of ESG related products,2.67
2326813,Belfius Equities SICAV - China,BE0945530716_2732,549300BXJPHK5TUR0I29,Scoping according to SFDR annex template,0.1
2326813,Belfius Equities SICAV - China,BE0945530716_2732,549300BXJPHK5TUR0I29,Greenhouse gas emissions,0.82
2326813,Belfius Equities SICAV - China,BE0945530716_2732,549300BXJPHK5TUR0I29,AMF Doctrine,3.0
2343502,Belfius Equities SICAV - China,BE0945529700_3313,549300BXJPHK5TUR0I29,Main criterias used for a first screening of ESG related products,2.67
2343502,Belfius Equities SICAV - China,BE0945529700_3313,549300BXJPHK5TUR0I29,Scoping according to SFDR annex template,0.1
2343502,Belfius Equities SICAV - China,BE0945529700_3313,549300BXJPHK5TUR0I29,Greenhouse gas emissions,0.82
2343502,Belfius Equities SICAV - China,BE0945529700_3313,549300BXJPHK5TUR0I29,AMF Doctrine,3.0
10682818,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948878245_3313,549300W0D2C15YV4VL46,Main criterias used for a first screening of ESG related products,2.67
10682818,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948878245_3313,549300W0D2C15YV4VL46,Scoping according to SFDR annex template,0.33
10682818,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948878245_3313,549300W0D2C15YV4VL46,Greenhouse gas emissions,103.82
10682818,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948878245_3313,549300W0D2C15YV4VL46,Social and employee matters,0.45
10682818,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948878245_3313,549300W0D2C15YV4VL46,AMF Doctrine,3.0
10682820,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948877239_2732,549300W0D2C15YV4VL46,Main criterias used for a first screening of ESG related products,2.67
10682820,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948877239_2732,549300W0D2C15YV4VL46,Scoping according to SFDR annex template,0.33
10682820,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948877239_2732,549300W0D2C15YV4VL46,Greenhouse gas emissions,103.82
10682820,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948877239_2732,549300W0D2C15YV4VL46,Social and employee matters,0.45
10682820,Belfius Equities SICAV - Europe Small & Mid Caps,BE0948877239_2732,549300W0D2C15YV4VL46,AMF Doctrine,3.0
12289239,Belfius Equities SICAV - Immo,BE6214508093_3313,54930085WQ8X8JREEL94,Main criterias used for a first screening of ESG related products,2.0
12289239,Belfius Equities SICAV - Immo,BE6214508093_3313,54930085WQ8X8JREEL94,AMF Doctrine,3.0
12289240,Belfius Equities SICAV - Leading Brands,BE6214509109_487,5493008S0YQRBBNEQK24,Main criterias used for a first screening of ESG related products,2.67
12289240,Belfius Equities SICAV - Leading Brands,BE6214509109_487,5493008S0YQRBBNEQK24,Scoping according to SFDR annex template,0.2
12289240,Belfius Equities SICAV - Leading Brands,BE6214509109_487,5493008S0YQRBBNEQK24,Greenhouse gas emissions,0.27
12289240,Belfius Equities SICAV - Leading Brands,BE6214509109_487,5493008S0YQRBBNEQK24,Social and employee matters,0.32
12289240,Belfius Equities SICAV - Leading Brands,BE6214509109_487,5493008S0YQRBBNEQK24,AMF Doctrine,3.0
12289243,Belfius Equities SICAV - Global Health Care,BE6214512137_3231,549300RHUJF19VIN8D84,Main criterias used for a first screening of ESG related products,2.67
12289243,Belfius Equities SICAV - Global Health Care,BE6214512137_3231,549300RHUJF19VIN8D84,Scoping according to SFDR annex template,0.31
12289243,Belfius Equities SICAV - Global Health Care,BE6214512137_3231,549300RHUJF19VIN8D84,Social and employee matters,0.32
12289243,Belfius Equities SICAV - Global Health Care,BE6214512137_3231,549300RHUJF19VIN8D84,AMF Doctrine,3.0
12289244,Belfius Equities SICAV - China,BE6214513143_3313,549300BXJPHK5TUR0I29,Main criterias used for a first screening of ESG related products,2.67
12289244,Belfius Equities SICAV - China,BE6214513143_3313,549300BXJPHK5TUR0I29,Scoping according to SFDR annex template,0.1
12289244,Belfius Equities SICAV - China,BE6214513143_3313,549300BXJPHK5TUR0I29,Greenhouse gas emissions,0.82
12289244,Belfius Equities SICAV - China,BE6214513143_3313,549300BXJPHK5TUR0I29,AMF Doctrine,3.0
12289635,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6214514158_491,549300LZSZDEGNVZ5B26,Main criterias used for a first screening of ESG related products,2.67
12289635,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6214514158_491,549300LZSZDEGNVZ5B26,Scoping according to SFDR annex template,0.19
12289635,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6214514158_491,549300LZSZDEGNVZ5B26,Greenhouse gas emissions,0.23
12289635,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6214514158_491,549300LZSZDEGNVZ5B26,Social and employee matters,0.31
12289635,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6214514158_491,549300LZSZDEGNVZ5B26,AMF Doctrine,3.0
21511202,Belfius Equities SICAV - China,BE6253612228_3313,549300BXJPHK5TUR0I29,Main criterias used for a first screening of ESG related products,2.67
21511202,Belfius Equities SICAV - China,BE6253612228_3313,549300BXJPHK5TUR0I29,Scoping according to SFDR annex template,0.1
21511202,Belfius Equities SICAV - China,BE6253612228_3313,549300BXJPHK5TUR0I29,Greenhouse gas emissions,0.82
21511202,Belfius Equities SICAV - China,BE6253612228_3313,549300BXJPHK5TUR0I29,AMF Doctrine,3.0
21511406,Belfius Equities SICAV - Europe Small & Mid Caps,BE6253613234_3230,549300W0D2C15YV4VL46,Main criterias used for a first screening of ESG related products,2.67
21511406,Belfius Equities SICAV - Europe Small & Mid Caps,BE6253613234_3230,549300W0D2C15YV4VL46,Scoping according to SFDR annex template,0.33
21511406,Belfius Equities SICAV - Europe Small & Mid Caps,BE6253613234_3230,549300W0D2C15YV4VL46,Greenhouse gas emissions,103.82
21511406,Belfius Equities SICAV - Europe Small & Mid Caps,BE6253613234_3230,549300W0D2C15YV4VL46,Social and employee matters,0.45
21511406,Belfius Equities SICAV - Europe Small & Mid Caps,BE6253613234_3230,549300W0D2C15YV4VL46,AMF Doctrine,3.0
21511416,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6253617276_2021,549300LZSZDEGNVZ5B26,Main criterias used for a first screening of ESG related products,2.67
21511416,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6253617276_2021,549300LZSZDEGNVZ5B26,Scoping according to SFDR annex template,0.19
21511416,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6253617276_2021,549300LZSZDEGNVZ5B26,Greenhouse gas emissions,0.23
21511416,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6253617276_2021,549300LZSZDEGNVZ5B26,Social and employee matters,0.31
21511416,Belfius Equities SICAV - Robotics & Innovative  Technology,BE6253617276_2021,549300LZSZDEGNVZ5B26,AMF Doctrine,3.0
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Main criterias used for a first screening of ESG related products,2.67
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Scoping according to SFDR annex template,0.1
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Greenhouse gas emissions,764.58
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Biodiversity,0.27
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Water,0.35
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Waste,0.74
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Social and employee matters,0.26
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Environmental,0.35
25116479,MercLan SICAV - Euro obligatiefonds,BE6269801120_2732,549300BMG7SZN9H44W38,Social,6.96
27046743,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275981817_9760,549300HVR72G7G7MFP64,Main criterias used for a first screening of ESG related products,2.67
27046743,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275981817_9760,549300HVR72G7G7MFP64,AMF Doctrine,2.0
27047802,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275985859_9760,549300HVR72G7G7MFP64,Main criterias used for a first screening of ESG related products,2.67
27047802,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275985859_9760,549300HVR72G7G7MFP64,AMF Doctrine,2.0
27047883,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275990909_3313,549300HVR72G7G7MFP64,Main criterias used for a first screening of ESG related products,2.67
27047883,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275990909_3313,549300HVR72G7G7MFP64,AMF Doctrine,2.0
27049353,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275992921_3313,549300HVR72G7G7MFP64,Main criterias used for a first screening of ESG related products,2.67
27049353,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275992921_3313,549300HVR72G7G7MFP64,AMF Doctrine,2.0
27049360,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275994943_9760,549300HVR72G7G7MFP64,Main criterias used for a first screening of ESG related products,2.67
27049360,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275994943_9760,549300HVR72G7G7MFP64,AMF Doctrine,2.0
27049361,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275995957_9760,549300HVR72G7G7MFP64,Main criterias used for a first screening of ESG related products,2.67
27049361,TreeTop SICAV - TreeTop World ESG Leaders Equity Index,BE6275995957_9760,549300HVR72G7G7MFP64,AMF Doctrine,2.0
27790156,Belfius Select Portfolio SICAV - World Bonds,BE6277606578_3313,5493003XNMXHHT712V57,Main criterias used for a first screening of ESG related products,2.67
27790156,Belfius Select Portfolio SICAV - World Bonds,BE6277606578_3313,5493003XNMXHHT712V57,Scoping according to SFDR annex template,0.2
27790156,Belfius Select Portfolio SICAV - World Bonds,BE6277606578_3313,5493003XNMXHHT712V57,Greenhouse gas emissions,0.02
27790156,Belfius Select Portfolio SICAV - World Bonds,BE6277606578_3313,5493003XNMXHHT712V57,Social and employee matters,0.2
27790156,Belfius Select Portfolio SICAV - World Bonds,BE6277606578_3313,5493003XNMXHHT712V57,Social,0.08
27790156,Belfius Select Portfolio SICAV - World Bonds,BE6277606578_3313,5493003XNMXHHT712V57,AMF Doctrine,3.0
32526320,Belfius Portfolio FCP - Euro Short Term,BE6286677107_3230,549300TKJMXHWMJ6BN26,Main criterias used for a first screening of ESG related products,2.67
32526320,Belfius Portfolio FCP - Euro Short Term,BE6286677107_3230,549300TKJMXHWMJ6BN26,Scoping according to SFDR annex template,0.19
32526320,Belfius Portfolio FCP - Euro Short Term,BE6286677107_3230,549300TKJMXHWMJ6BN26,Greenhouse gas emissions,0.04
32526320,Belfius Portfolio FCP - Euro Short Term,BE6286677107_3230,549300TKJMXHWMJ6BN26,Social and employee matters,0.3
32526320,Belfius Portfolio FCP - Euro Short Term,BE6286677107_3230,549300TKJMXHWMJ6BN26,AMF Doctrine,3.0
32533320,Belfius Portfolio FCP - Euro Short Term,BE6286680135_487,549300TKJMXHWMJ6BN26,Main criterias used for a first screening of ESG related products,2.67
32533320,Belfius Portfolio FCP - Euro Short Term,BE6286680135_487,549300TKJMXHWMJ6BN26,Scoping according to SFDR annex template,0.19
32533320,Belfius Portfolio FCP - Euro Short Term,BE6286680135_487,549300TKJMXHWMJ6BN26,Greenhouse gas emissions,0.04
32533320,Belfius Portfolio FCP - Euro Short Term,BE6286680135_487,549300TKJMXHWMJ6BN26,Social and employee matters,0.3
32533320,Belfius Portfolio FCP - Euro Short Term,BE6286680135_487,549300TKJMXHWMJ6BN26,AMF Doctrine,3.0
32533329,Belfius Portfolio FCP - Global Allocation Bonds,BE6286681141_3313,549300MCK5SL4DE3V157,Main criterias used for a first screening of ESG related products,2.67
32533329,Belfius Portfolio FCP - Global Allocation Bonds,BE6286681141_3313,549300MCK5SL4DE3V157,Scoping according to SFDR annex template,0.2
32533329,Belfius Portfolio FCP - Global Allocation Bonds,BE6286681141_3313,549300MCK5SL4DE3V157,Greenhouse gas emissions,0.02
32533329,Belfius Portfolio FCP - Global Allocation Bonds,BE6286681141_3313,549300MCK5SL4DE3V157,Social and employee matters,0.18
32533329,Belfius Portfolio FCP - Global Allocation Bonds,BE6286681141_3313,549300MCK5SL4DE3V157,Social,0.07
32533329,Belfius Portfolio FCP - Global Allocation Bonds,BE6286681141_3313,549300MCK5SL4DE3V157,AMF Doctrine,3.0
32533330,Belfius Portfolio FCP - Global Allocation Bonds,BE6286682156_3313,549300MCK5SL4DE3V157,Main criterias used for a first screening of ESG related products,2.67
32533330,Belfius Portfolio FCP - Global Allocation Bonds,BE6286682156_3313,549300MCK5SL4DE3V157,Scoping according to SFDR annex template,0.2
32533330,Belfius Portfolio FCP - Global Allocation Bonds,BE6286682156_3313,549300MCK5SL4DE3V157,Greenhouse gas emissions,0.02
32533330,Belfius Portfolio FCP - Global Allocation Bonds,BE6286682156_3313,549300MCK5SL4DE3V157,Social and employee matters,0.18
32533330,Belfius Portfolio FCP - Global Allocation Bonds,BE6286682156_3313,549300MCK5SL4DE3V157,Social,0.07
32533330,Belfius Portfolio FCP - Global Allocation Bonds,BE6286682156_3313,549300MCK5SL4DE3V157,AMF Doctrine,3.0
32543694,Belfius Equities SICAV - China,BE6286720535_3313,549300BXJPHK5TUR0I29,Main criterias used for a first screening of ESG related products,2.67
32543694,Belfius Equities SICAV - China,BE6286720535_3313,549300BXJPHK5TUR0I29,Scoping according to SFDR annex template,0.1
32543694,Belfius Equities SICAV - China,BE6286720535_3313,549300BXJPHK5TUR0I29,Greenhouse gas emissions,0.82
32543694,Belfius Equities SICAV - China,BE6286720535_3313,549300BXJPHK5TUR0I29,AMF Doctrine,3.0
26645869,Great Dane - Globale Aktier,DK0060579423_12,549300W7O3XKK2SQ0O26,Main criterias used for a first screening of ESG related products,4.0
26645869,Great Dane - Globale Aktier,DK0060579423_12,549300W7O3XKK2SQ0O26,Greenhouse gas emissions,1149.58
26645869,Great Dane - Globale Aktier,DK0060579423_12,549300W7O3XKK2SQ0O26,Biodiversity,0.69
26645869,Great Dane - Globale Aktier,DK0060579423_12,549300W7O3XKK2SQ0O26,Water,0.43
26645869,Great Dane - Globale Aktier,DK0060579423_12,549300W7O3XKK2SQ0O26,Waste,1.15
26645869,Great Dane - Globale Aktier,DK0060579423_12,549300W7O3XKK2SQ0O26,Social and employee matters,0.59
113035251,Great Dane - Afdeling Europa Value,DK0061671799_12,5493005HV0HVQDF1RO95,Main criterias used for a first screening of ESG related products,4.0
113035251,Great Dane - Afdeling Europa Value,DK0061671799_12,5493005HV0HVQDF1RO95,Greenhouse gas emissions,216.64
113035251,Great Dane - Afdeling Europa Value,DK0061671799_12,5493005HV0HVQDF1RO95,Biodiversity,0.7
113035251,Great Dane - Afdeling Europa Value,DK0061671799_12,5493005HV0HVQDF1RO95,Water,0.81
113035251,Great Dane - Afdeling Europa Value,DK0061671799_12,5493005HV0HVQDF1RO95,Waste,1.65
